id_img,path,label
26602,../data/images/train/angry\26602.jpg,angry
26605,../data/images/train/angry\26605.jpg,angry
26606,../data/images/train/angry\26606.jpg,angry
26607,../data/images/train/angry\26607.jpg,angry
26617,../data/images/train/angry\26617.jpg,angry
26625,../data/images/train/angry\26625.jpg,angry
26636,../data/images/train/angry\26636.jpg,angry
2665,../data/images/train/angry\2665.jpg,angry
26655,../data/images/train/angry\26655.jpg,angry
26657,../data/images/train/angry\26657.jpg,angry
26664,../data/images/train/angry\26664.jpg,angry
26669,../data/images/train/angry\26669.jpg,angry
26681,../data/images/train/angry\26681.jpg,angry
26686,../data/images/train/angry\26686.jpg,angry
26688,../data/images/train/angry\26688.jpg,angry
26699,../data/images/train/angry\26699.jpg,angry
26700,../data/images/train/angry\26700.jpg,angry
26701,../data/images/train/angry\26701.jpg,angry
26710,../data/images/train/angry\26710.jpg,angry
26711,../data/images/train/angry\26711.jpg,angry
26712,../data/images/train/angry\26712.jpg,angry
26714,../data/images/train/angry\26714.jpg,angry
26719,../data/images/train/angry\26719.jpg,angry
2672,../data/images/train/angry\2672.jpg,angry
26721,../data/images/train/angry\26721.jpg,angry
26723,../data/images/train/angry\26723.jpg,angry
26729,../data/images/train/angry\26729.jpg,angry
26733,../data/images/train/angry\26733.jpg,angry
26739,../data/images/train/angry\26739.jpg,angry
26745,../data/images/train/angry\26745.jpg,angry
26751,../data/images/train/angry\26751.jpg,angry
26755,../data/images/train/angry\26755.jpg,angry
26764,../data/images/train/angry\26764.jpg,angry
26768,../data/images/train/angry\26768.jpg,angry
26773,../data/images/train/angry\26773.jpg,angry
26783,../data/images/train/angry\26783.jpg,angry
26796,../data/images/train/angry\26796.jpg,angry
26804,../data/images/train/angry\26804.jpg,angry
2684,../data/images/train/angry\2684.jpg,angry
26846,../data/images/train/angry\26846.jpg,angry
26854,../data/images/train/angry\26854.jpg,angry
26858,../data/images/train/angry\26858.jpg,angry
26861,../data/images/train/angry\26861.jpg,angry
26868,../data/images/train/angry\26868.jpg,angry
2687,../data/images/train/angry\2687.jpg,angry
26881,../data/images/train/angry\26881.jpg,angry
26894,../data/images/train/angry\26894.jpg,angry
26902,../data/images/train/angry\26902.jpg,angry
26904,../data/images/train/angry\26904.jpg,angry
26933,../data/images/train/angry\26933.jpg,angry
26948,../data/images/train/angry\26948.jpg,angry
26957,../data/images/train/angry\26957.jpg,angry
26958,../data/images/train/angry\26958.jpg,angry
2696,../data/images/train/angry\2696.jpg,angry
26962,../data/images/train/angry\26962.jpg,angry
26964,../data/images/train/angry\26964.jpg,angry
26974,../data/images/train/angry\26974.jpg,angry
26979,../data/images/train/angry\26979.jpg,angry
26988,../data/images/train/angry\26988.jpg,angry
27,../data/images/train/angry\27.jpg,angry
27004,../data/images/train/angry\27004.jpg,angry
27008,../data/images/train/angry\27008.jpg,angry
27010,../data/images/train/angry\27010.jpg,angry
27013,../data/images/train/angry\27013.jpg,angry
27018,../data/images/train/angry\27018.jpg,angry
27020,../data/images/train/angry\27020.jpg,angry
27023,../data/images/train/angry\27023.jpg,angry
27059,../data/images/train/angry\27059.jpg,angry
2708,../data/images/train/angry\2708.jpg,angry
27090,../data/images/train/angry\27090.jpg,angry
27091,../data/images/train/angry\27091.jpg,angry
27096,../data/images/train/angry\27096.jpg,angry
27109,../data/images/train/angry\27109.jpg,angry
2711,../data/images/train/angry\2711.jpg,angry
27113,../data/images/train/angry\27113.jpg,angry
27114,../data/images/train/angry\27114.jpg,angry
27129,../data/images/train/angry\27129.jpg,angry
27130,../data/images/train/angry\27130.jpg,angry
27132,../data/images/train/angry\27132.jpg,angry
27137,../data/images/train/angry\27137.jpg,angry
27139,../data/images/train/angry\27139.jpg,angry
27149,../data/images/train/angry\27149.jpg,angry
27150,../data/images/train/angry\27150.jpg,angry
27151,../data/images/train/angry\27151.jpg,angry
27157,../data/images/train/angry\27157.jpg,angry
27173,../data/images/train/angry\27173.jpg,angry
27176,../data/images/train/angry\27176.jpg,angry
27177,../data/images/train/angry\27177.jpg,angry
27192,../data/images/train/angry\27192.jpg,angry
27194,../data/images/train/angry\27194.jpg,angry
27200,../data/images/train/angry\27200.jpg,angry
27225,../data/images/train/angry\27225.jpg,angry
27234,../data/images/train/angry\27234.jpg,angry
27238,../data/images/train/angry\27238.jpg,angry
27245,../data/images/train/angry\27245.jpg,angry
27250,../data/images/train/angry\27250.jpg,angry
27272,../data/images/train/angry\27272.jpg,angry
27279,../data/images/train/angry\27279.jpg,angry
27281,../data/images/train/angry\27281.jpg,angry
27287,../data/images/train/angry\27287.jpg,angry
27288,../data/images/train/angry\27288.jpg,angry
27295,../data/images/train/angry\27295.jpg,angry
27297,../data/images/train/angry\27297.jpg,angry
27302,../data/images/train/angry\27302.jpg,angry
27304,../data/images/train/angry\27304.jpg,angry
27309,../data/images/train/angry\27309.jpg,angry
27315,../data/images/train/angry\27315.jpg,angry
27323,../data/images/train/angry\27323.jpg,angry
27327,../data/images/train/angry\27327.jpg,angry
27339,../data/images/train/angry\27339.jpg,angry
27340,../data/images/train/angry\27340.jpg,angry
27346,../data/images/train/angry\27346.jpg,angry
27351,../data/images/train/angry\27351.jpg,angry
27372,../data/images/train/angry\27372.jpg,angry
27376,../data/images/train/angry\27376.jpg,angry
27387,../data/images/train/angry\27387.jpg,angry
27390,../data/images/train/angry\27390.jpg,angry
27391,../data/images/train/angry\27391.jpg,angry
27397,../data/images/train/angry\27397.jpg,angry
27409,../data/images/train/angry\27409.jpg,angry
27419,../data/images/train/angry\27419.jpg,angry
27424,../data/images/train/angry\27424.jpg,angry
2743,../data/images/train/angry\2743.jpg,angry
27439,../data/images/train/angry\27439.jpg,angry
27444,../data/images/train/angry\27444.jpg,angry
27448,../data/images/train/angry\27448.jpg,angry
27462,../data/images/train/angry\27462.jpg,angry
27470,../data/images/train/angry\27470.jpg,angry
27481,../data/images/train/angry\27481.jpg,angry
27482,../data/images/train/angry\27482.jpg,angry
27486,../data/images/train/angry\27486.jpg,angry
2749,../data/images/train/angry\2749.jpg,angry
27491,../data/images/train/angry\27491.jpg,angry
27510,../data/images/train/angry\27510.jpg,angry
27511,../data/images/train/angry\27511.jpg,angry
27512,../data/images/train/angry\27512.jpg,angry
27516,../data/images/train/angry\27516.jpg,angry
27520,../data/images/train/angry\27520.jpg,angry
27536,../data/images/train/angry\27536.jpg,angry
27537,../data/images/train/angry\27537.jpg,angry
27538,../data/images/train/angry\27538.jpg,angry
27545,../data/images/train/angry\27545.jpg,angry
27571,../data/images/train/angry\27571.jpg,angry
27590,../data/images/train/angry\27590.jpg,angry
27609,../data/images/train/angry\27609.jpg,angry
27612,../data/images/train/angry\27612.jpg,angry
27617,../data/images/train/angry\27617.jpg,angry
27620,../data/images/train/angry\27620.jpg,angry
27623,../data/images/train/angry\27623.jpg,angry
2764,../data/images/train/angry\2764.jpg,angry
27641,../data/images/train/angry\27641.jpg,angry
27644,../data/images/train/angry\27644.jpg,angry
27653,../data/images/train/angry\27653.jpg,angry
27668,../data/images/train/angry\27668.jpg,angry
27673,../data/images/train/angry\27673.jpg,angry
27674,../data/images/train/angry\27674.jpg,angry
27687,../data/images/train/angry\27687.jpg,angry
27691,../data/images/train/angry\27691.jpg,angry
27698,../data/images/train/angry\27698.jpg,angry
27710,../data/images/train/angry\27710.jpg,angry
27721,../data/images/train/angry\27721.jpg,angry
27728,../data/images/train/angry\27728.jpg,angry
27729,../data/images/train/angry\27729.jpg,angry
27732,../data/images/train/angry\27732.jpg,angry
27740,../data/images/train/angry\27740.jpg,angry
27750,../data/images/train/angry\27750.jpg,angry
27775,../data/images/train/angry\27775.jpg,angry
27778,../data/images/train/angry\27778.jpg,angry
2778,../data/images/train/angry\2778.jpg,angry
278,../data/images/train/angry\278.jpg,angry
27804,../data/images/train/angry\27804.jpg,angry
27809,../data/images/train/angry\27809.jpg,angry
2781,../data/images/train/angry\2781.jpg,angry
27838,../data/images/train/angry\27838.jpg,angry
27842,../data/images/train/angry\27842.jpg,angry
27847,../data/images/train/angry\27847.jpg,angry
27863,../data/images/train/angry\27863.jpg,angry
27866,../data/images/train/angry\27866.jpg,angry
27870,../data/images/train/angry\27870.jpg,angry
27872,../data/images/train/angry\27872.jpg,angry
27875,../data/images/train/angry\27875.jpg,angry
27880,../data/images/train/angry\27880.jpg,angry
27883,../data/images/train/angry\27883.jpg,angry
27886,../data/images/train/angry\27886.jpg,angry
27897,../data/images/train/angry\27897.jpg,angry
27900,../data/images/train/angry\27900.jpg,angry
27901,../data/images/train/angry\27901.jpg,angry
27904,../data/images/train/angry\27904.jpg,angry
27909,../data/images/train/angry\27909.jpg,angry
27924,../data/images/train/angry\27924.jpg,angry
27930,../data/images/train/angry\27930.jpg,angry
27950,../data/images/train/angry\27950.jpg,angry
27961,../data/images/train/angry\27961.jpg,angry
27962,../data/images/train/angry\27962.jpg,angry
27971,../data/images/train/angry\27971.jpg,angry
27991,../data/images/train/angry\27991.jpg,angry
27999,../data/images/train/angry\27999.jpg,angry
280,../data/images/train/angry\280.jpg,angry
28004,../data/images/train/angry\28004.jpg,angry
28026,../data/images/train/angry\28026.jpg,angry
28030,../data/images/train/angry\28030.jpg,angry
28049,../data/images/train/angry\28049.jpg,angry
28083,../data/images/train/angry\28083.jpg,angry
28089,../data/images/train/angry\28089.jpg,angry
28092,../data/images/train/angry\28092.jpg,angry
28111,../data/images/train/angry\28111.jpg,angry
28123,../data/images/train/angry\28123.jpg,angry
28128,../data/images/train/angry\28128.jpg,angry
28134,../data/images/train/angry\28134.jpg,angry
28136,../data/images/train/angry\28136.jpg,angry
2814,../data/images/train/angry\2814.jpg,angry
28145,../data/images/train/angry\28145.jpg,angry
28146,../data/images/train/angry\28146.jpg,angry
28147,../data/images/train/angry\28147.jpg,angry
28152,../data/images/train/angry\28152.jpg,angry
28162,../data/images/train/angry\28162.jpg,angry
2818,../data/images/train/angry\2818.jpg,angry
28193,../data/images/train/angry\28193.jpg,angry
28197,../data/images/train/angry\28197.jpg,angry
28198,../data/images/train/angry\28198.jpg,angry
28221,../data/images/train/angry\28221.jpg,angry
28225,../data/images/train/angry\28225.jpg,angry
28226,../data/images/train/angry\28226.jpg,angry
2823,../data/images/train/angry\2823.jpg,angry
2826,../data/images/train/angry\2826.jpg,angry
28263,../data/images/train/angry\28263.jpg,angry
28279,../data/images/train/angry\28279.jpg,angry
28285,../data/images/train/angry\28285.jpg,angry
28289,../data/images/train/angry\28289.jpg,angry
28292,../data/images/train/angry\28292.jpg,angry
2830,../data/images/train/angry\2830.jpg,angry
28305,../data/images/train/angry\28305.jpg,angry
28322,../data/images/train/angry\28322.jpg,angry
28325,../data/images/train/angry\28325.jpg,angry
28339,../data/images/train/angry\28339.jpg,angry
28345,../data/images/train/angry\28345.jpg,angry
28349,../data/images/train/angry\28349.jpg,angry
28354,../data/images/train/angry\28354.jpg,angry
2836,../data/images/train/angry\2836.jpg,angry
28366,../data/images/train/angry\28366.jpg,angry
28371,../data/images/train/angry\28371.jpg,angry
28378,../data/images/train/angry\28378.jpg,angry
28386,../data/images/train/angry\28386.jpg,angry
28387,../data/images/train/angry\28387.jpg,angry
28388,../data/images/train/angry\28388.jpg,angry
28389,../data/images/train/angry\28389.jpg,angry
28391,../data/images/train/angry\28391.jpg,angry
28405,../data/images/train/angry\28405.jpg,angry
28406,../data/images/train/angry\28406.jpg,angry
28412,../data/images/train/angry\28412.jpg,angry
28414,../data/images/train/angry\28414.jpg,angry
28418,../data/images/train/angry\28418.jpg,angry
2843,../data/images/train/angry\2843.jpg,angry
28436,../data/images/train/angry\28436.jpg,angry
28458,../data/images/train/angry\28458.jpg,angry
28462,../data/images/train/angry\28462.jpg,angry
28463,../data/images/train/angry\28463.jpg,angry
2847,../data/images/train/angry\2847.jpg,angry
28481,../data/images/train/angry\28481.jpg,angry
28486,../data/images/train/angry\28486.jpg,angry
28489,../data/images/train/angry\28489.jpg,angry
28495,../data/images/train/angry\28495.jpg,angry
28511,../data/images/train/angry\28511.jpg,angry
28518,../data/images/train/angry\28518.jpg,angry
28526,../data/images/train/angry\28526.jpg,angry
28528,../data/images/train/angry\28528.jpg,angry
28533,../data/images/train/angry\28533.jpg,angry
28534,../data/images/train/angry\28534.jpg,angry
28541,../data/images/train/angry\28541.jpg,angry
28556,../data/images/train/angry\28556.jpg,angry
28565,../data/images/train/angry\28565.jpg,angry
28566,../data/images/train/angry\28566.jpg,angry
28571,../data/images/train/angry\28571.jpg,angry
28573,../data/images/train/angry\28573.jpg,angry
28576,../data/images/train/angry\28576.jpg,angry
28582,../data/images/train/angry\28582.jpg,angry
2859,../data/images/train/angry\2859.jpg,angry
28601,../data/images/train/angry\28601.jpg,angry
28604,../data/images/train/angry\28604.jpg,angry
28605,../data/images/train/angry\28605.jpg,angry
28607,../data/images/train/angry\28607.jpg,angry
28610,../data/images/train/angry\28610.jpg,angry
28629,../data/images/train/angry\28629.jpg,angry
28631,../data/images/train/angry\28631.jpg,angry
28641,../data/images/train/angry\28641.jpg,angry
28647,../data/images/train/angry\28647.jpg,angry
28659,../data/images/train/angry\28659.jpg,angry
28668,../data/images/train/angry\28668.jpg,angry
28675,../data/images/train/angry\28675.jpg,angry
28686,../data/images/train/angry\28686.jpg,angry
28702,../data/images/train/angry\28702.jpg,angry
28705,../data/images/train/angry\28705.jpg,angry
28709,../data/images/train/angry\28709.jpg,angry
28716,../data/images/train/angry\28716.jpg,angry
28718,../data/images/train/angry\28718.jpg,angry
28726,../data/images/train/angry\28726.jpg,angry
28733,../data/images/train/angry\28733.jpg,angry
28759,../data/images/train/angry\28759.jpg,angry
28779,../data/images/train/angry\28779.jpg,angry
28789,../data/images/train/angry\28789.jpg,angry
28790,../data/images/train/angry\28790.jpg,angry
28808,../data/images/train/angry\28808.jpg,angry
2881,../data/images/train/angry\2881.jpg,angry
28811,../data/images/train/angry\28811.jpg,angry
28820,../data/images/train/angry\28820.jpg,angry
28821,../data/images/train/angry\28821.jpg,angry
28830,../data/images/train/angry\28830.jpg,angry
28831,../data/images/train/angry\28831.jpg,angry
2884,../data/images/train/angry\2884.jpg,angry
28860,../data/images/train/angry\28860.jpg,angry
28869,../data/images/train/angry\28869.jpg,angry
28872,../data/images/train/angry\28872.jpg,angry
28883,../data/images/train/angry\28883.jpg,angry
28885,../data/images/train/angry\28885.jpg,angry
2889,../data/images/train/angry\2889.jpg,angry
28894,../data/images/train/angry\28894.jpg,angry
28907,../data/images/train/angry\28907.jpg,angry
2891,../data/images/train/angry\2891.jpg,angry
28915,../data/images/train/angry\28915.jpg,angry
28920,../data/images/train/angry\28920.jpg,angry
28927,../data/images/train/angry\28927.jpg,angry
28933,../data/images/train/angry\28933.jpg,angry
28946,../data/images/train/angry\28946.jpg,angry
28947,../data/images/train/angry\28947.jpg,angry
28957,../data/images/train/angry\28957.jpg,angry
28969,../data/images/train/angry\28969.jpg,angry
2897,../data/images/train/angry\2897.jpg,angry
28971,../data/images/train/angry\28971.jpg,angry
28974,../data/images/train/angry\28974.jpg,angry
28975,../data/images/train/angry\28975.jpg,angry
28994,../data/images/train/angry\28994.jpg,angry
28995,../data/images/train/angry\28995.jpg,angry
28996,../data/images/train/angry\28996.jpg,angry
29013,../data/images/train/angry\29013.jpg,angry
29024,../data/images/train/angry\29024.jpg,angry
2903,../data/images/train/angry\2903.jpg,angry
29033,../data/images/train/angry\29033.jpg,angry
29035,../data/images/train/angry\29035.jpg,angry
29041,../data/images/train/angry\29041.jpg,angry
29047,../data/images/train/angry\29047.jpg,angry
29053,../data/images/train/angry\29053.jpg,angry
29060,../data/images/train/angry\29060.jpg,angry
29066,../data/images/train/angry\29066.jpg,angry
29089,../data/images/train/angry\29089.jpg,angry
2909,../data/images/train/angry\2909.jpg,angry
29103,../data/images/train/angry\29103.jpg,angry
29108,../data/images/train/angry\29108.jpg,angry
29109,../data/images/train/angry\29109.jpg,angry
29134,../data/images/train/angry\29134.jpg,angry
29148,../data/images/train/angry\29148.jpg,angry
29149,../data/images/train/angry\29149.jpg,angry
29153,../data/images/train/angry\29153.jpg,angry
29155,../data/images/train/angry\29155.jpg,angry
29159,../data/images/train/angry\29159.jpg,angry
29167,../data/images/train/angry\29167.jpg,angry
29171,../data/images/train/angry\29171.jpg,angry
29189,../data/images/train/angry\29189.jpg,angry
2919,../data/images/train/angry\2919.jpg,angry
29192,../data/images/train/angry\29192.jpg,angry
29213,../data/images/train/angry\29213.jpg,angry
29217,../data/images/train/angry\29217.jpg,angry
29221,../data/images/train/angry\29221.jpg,angry
29227,../data/images/train/angry\29227.jpg,angry
29239,../data/images/train/angry\29239.jpg,angry
2925,../data/images/train/angry\2925.jpg,angry
29254,../data/images/train/angry\29254.jpg,angry
29259,../data/images/train/angry\29259.jpg,angry
29263,../data/images/train/angry\29263.jpg,angry
29267,../data/images/train/angry\29267.jpg,angry
29272,../data/images/train/angry\29272.jpg,angry
29278,../data/images/train/angry\29278.jpg,angry
29279,../data/images/train/angry\29279.jpg,angry
29282,../data/images/train/angry\29282.jpg,angry
29308,../data/images/train/angry\29308.jpg,angry
29325,../data/images/train/angry\29325.jpg,angry
29341,../data/images/train/angry\29341.jpg,angry
29344,../data/images/train/angry\29344.jpg,angry
29347,../data/images/train/angry\29347.jpg,angry
29348,../data/images/train/angry\29348.jpg,angry
29378,../data/images/train/angry\29378.jpg,angry
29385,../data/images/train/angry\29385.jpg,angry
294,../data/images/train/angry\294.jpg,angry
29408,../data/images/train/angry\29408.jpg,angry
29416,../data/images/train/angry\29416.jpg,angry
29419,../data/images/train/angry\29419.jpg,angry
29432,../data/images/train/angry\29432.jpg,angry
29434,../data/images/train/angry\29434.jpg,angry
29435,../data/images/train/angry\29435.jpg,angry
29450,../data/images/train/angry\29450.jpg,angry
29451,../data/images/train/angry\29451.jpg,angry
29455,../data/images/train/angry\29455.jpg,angry
29461,../data/images/train/angry\29461.jpg,angry
29465,../data/images/train/angry\29465.jpg,angry
29470,../data/images/train/angry\29470.jpg,angry
29480,../data/images/train/angry\29480.jpg,angry
29499,../data/images/train/angry\29499.jpg,angry
295,../data/images/train/angry\295.jpg,angry
29503,../data/images/train/angry\29503.jpg,angry
29507,../data/images/train/angry\29507.jpg,angry
29520,../data/images/train/angry\29520.jpg,angry
29539,../data/images/train/angry\29539.jpg,angry
29544,../data/images/train/angry\29544.jpg,angry
29548,../data/images/train/angry\29548.jpg,angry
29572,../data/images/train/angry\29572.jpg,angry
29574,../data/images/train/angry\29574.jpg,angry
29582,../data/images/train/angry\29582.jpg,angry
2959,../data/images/train/angry\2959.jpg,angry
29596,../data/images/train/angry\29596.jpg,angry
29599,../data/images/train/angry\29599.jpg,angry
29604,../data/images/train/angry\29604.jpg,angry
29605,../data/images/train/angry\29605.jpg,angry
29640,../data/images/train/angry\29640.jpg,angry
29653,../data/images/train/angry\29653.jpg,angry
29661,../data/images/train/angry\29661.jpg,angry
29671,../data/images/train/angry\29671.jpg,angry
29675,../data/images/train/angry\29675.jpg,angry
29682,../data/images/train/angry\29682.jpg,angry
29706,../data/images/train/angry\29706.jpg,angry
29719,../data/images/train/angry\29719.jpg,angry
29734,../data/images/train/angry\29734.jpg,angry
29746,../data/images/train/angry\29746.jpg,angry
2976,../data/images/train/angry\2976.jpg,angry
29785,../data/images/train/angry\29785.jpg,angry
29788,../data/images/train/angry\29788.jpg,angry
29799,../data/images/train/angry\29799.jpg,angry
29807,../data/images/train/angry\29807.jpg,angry
29810,../data/images/train/angry\29810.jpg,angry
29815,../data/images/train/angry\29815.jpg,angry
29817,../data/images/train/angry\29817.jpg,angry
2982,../data/images/train/angry\2982.jpg,angry
29830,../data/images/train/angry\29830.jpg,angry
29838,../data/images/train/angry\29838.jpg,angry
29850,../data/images/train/angry\29850.jpg,angry
29851,../data/images/train/angry\29851.jpg,angry
29855,../data/images/train/angry\29855.jpg,angry
29860,../data/images/train/angry\29860.jpg,angry
29862,../data/images/train/angry\29862.jpg,angry
29868,../data/images/train/angry\29868.jpg,angry
29878,../data/images/train/angry\29878.jpg,angry
29901,../data/images/train/angry\29901.jpg,angry
29933,../data/images/train/angry\29933.jpg,angry
29950,../data/images/train/angry\29950.jpg,angry
29962,../data/images/train/angry\29962.jpg,angry
29963,../data/images/train/angry\29963.jpg,angry
29971,../data/images/train/angry\29971.jpg,angry
29976,../data/images/train/angry\29976.jpg,angry
30009,../data/images/train/angry\30009.jpg,angry
30026,../data/images/train/angry\30026.jpg,angry
30028,../data/images/train/angry\30028.jpg,angry
30047,../data/images/train/angry\30047.jpg,angry
30066,../data/images/train/angry\30066.jpg,angry
30079,../data/images/train/angry\30079.jpg,angry
30092,../data/images/train/angry\30092.jpg,angry
30093,../data/images/train/angry\30093.jpg,angry
30120,../data/images/train/angry\30120.jpg,angry
30128,../data/images/train/angry\30128.jpg,angry
30132,../data/images/train/angry\30132.jpg,angry
30153,../data/images/train/angry\30153.jpg,angry
30165,../data/images/train/angry\30165.jpg,angry
30194,../data/images/train/angry\30194.jpg,angry
30213,../data/images/train/angry\30213.jpg,angry
30227,../data/images/train/angry\30227.jpg,angry
30230,../data/images/train/angry\30230.jpg,angry
30235,../data/images/train/angry\30235.jpg,angry
30246,../data/images/train/angry\30246.jpg,angry
30259,../data/images/train/angry\30259.jpg,angry
30262,../data/images/train/angry\30262.jpg,angry
30268,../data/images/train/angry\30268.jpg,angry
30285,../data/images/train/angry\30285.jpg,angry
30302,../data/images/train/angry\30302.jpg,angry
30309,../data/images/train/angry\30309.jpg,angry
30317,../data/images/train/angry\30317.jpg,angry
3032,../data/images/train/angry\3032.jpg,angry
30327,../data/images/train/angry\30327.jpg,angry
3034,../data/images/train/angry\3034.jpg,angry
30340,../data/images/train/angry\30340.jpg,angry
3035,../data/images/train/angry\3035.jpg,angry
30382,../data/images/train/angry\30382.jpg,angry
30384,../data/images/train/angry\30384.jpg,angry
30398,../data/images/train/angry\30398.jpg,angry
30399,../data/images/train/angry\30399.jpg,angry
30413,../data/images/train/angry\30413.jpg,angry
30430,../data/images/train/angry\30430.jpg,angry
30445,../data/images/train/angry\30445.jpg,angry
30446,../data/images/train/angry\30446.jpg,angry
30447,../data/images/train/angry\30447.jpg,angry
30470,../data/images/train/angry\30470.jpg,angry
30479,../data/images/train/angry\30479.jpg,angry
30484,../data/images/train/angry\30484.jpg,angry
30486,../data/images/train/angry\30486.jpg,angry
30493,../data/images/train/angry\30493.jpg,angry
30497,../data/images/train/angry\30497.jpg,angry
30503,../data/images/train/angry\30503.jpg,angry
30506,../data/images/train/angry\30506.jpg,angry
30508,../data/images/train/angry\30508.jpg,angry
30514,../data/images/train/angry\30514.jpg,angry
30526,../data/images/train/angry\30526.jpg,angry
3053,../data/images/train/angry\3053.jpg,angry
30544,../data/images/train/angry\30544.jpg,angry
30545,../data/images/train/angry\30545.jpg,angry
30548,../data/images/train/angry\30548.jpg,angry
30589,../data/images/train/angry\30589.jpg,angry
30592,../data/images/train/angry\30592.jpg,angry
30593,../data/images/train/angry\30593.jpg,angry
30599,../data/images/train/angry\30599.jpg,angry
30605,../data/images/train/angry\30605.jpg,angry
30609,../data/images/train/angry\30609.jpg,angry
30627,../data/images/train/angry\30627.jpg,angry
30631,../data/images/train/angry\30631.jpg,angry
30649,../data/images/train/angry\30649.jpg,angry
30673,../data/images/train/angry\30673.jpg,angry
3068,../data/images/train/angry\3068.jpg,angry
30685,../data/images/train/angry\30685.jpg,angry
30690,../data/images/train/angry\30690.jpg,angry
30694,../data/images/train/angry\30694.jpg,angry
30696,../data/images/train/angry\30696.jpg,angry
307,../data/images/train/angry\307.jpg,angry
30709,../data/images/train/angry\30709.jpg,angry
30742,../data/images/train/angry\30742.jpg,angry
30745,../data/images/train/angry\30745.jpg,angry
30746,../data/images/train/angry\30746.jpg,angry
30756,../data/images/train/angry\30756.jpg,angry
30759,../data/images/train/angry\30759.jpg,angry
30783,../data/images/train/angry\30783.jpg,angry
30797,../data/images/train/angry\30797.jpg,angry
3080,../data/images/train/angry\3080.jpg,angry
30815,../data/images/train/angry\30815.jpg,angry
30831,../data/images/train/angry\30831.jpg,angry
30834,../data/images/train/angry\30834.jpg,angry
30845,../data/images/train/angry\30845.jpg,angry
30847,../data/images/train/angry\30847.jpg,angry
30852,../data/images/train/angry\30852.jpg,angry
30872,../data/images/train/angry\30872.jpg,angry
30886,../data/images/train/angry\30886.jpg,angry
30887,../data/images/train/angry\30887.jpg,angry
30890,../data/images/train/angry\30890.jpg,angry
30905,../data/images/train/angry\30905.jpg,angry
3091,../data/images/train/angry\3091.jpg,angry
30930,../data/images/train/angry\30930.jpg,angry
30931,../data/images/train/angry\30931.jpg,angry
30952,../data/images/train/angry\30952.jpg,angry
3096,../data/images/train/angry\3096.jpg,angry
30967,../data/images/train/angry\30967.jpg,angry
30972,../data/images/train/angry\30972.jpg,angry
30977,../data/images/train/angry\30977.jpg,angry
30982,../data/images/train/angry\30982.jpg,angry
3100,../data/images/train/angry\3100.jpg,angry
31013,../data/images/train/angry\31013.jpg,angry
31019,../data/images/train/angry\31019.jpg,angry
3102,../data/images/train/angry\3102.jpg,angry
31028,../data/images/train/angry\31028.jpg,angry
3103,../data/images/train/angry\3103.jpg,angry
31031,../data/images/train/angry\31031.jpg,angry
31044,../data/images/train/angry\31044.jpg,angry
31045,../data/images/train/angry\31045.jpg,angry
3105,../data/images/train/angry\3105.jpg,angry
31064,../data/images/train/angry\31064.jpg,angry
31069,../data/images/train/angry\31069.jpg,angry
31077,../data/images/train/angry\31077.jpg,angry
31088,../data/images/train/angry\31088.jpg,angry
31098,../data/images/train/angry\31098.jpg,angry
31100,../data/images/train/angry\31100.jpg,angry
31103,../data/images/train/angry\31103.jpg,angry
31108,../data/images/train/angry\31108.jpg,angry
31120,../data/images/train/angry\31120.jpg,angry
31125,../data/images/train/angry\31125.jpg,angry
3113,../data/images/train/angry\3113.jpg,angry
31151,../data/images/train/angry\31151.jpg,angry
31152,../data/images/train/angry\31152.jpg,angry
31153,../data/images/train/angry\31153.jpg,angry
31154,../data/images/train/angry\31154.jpg,angry
31162,../data/images/train/angry\31162.jpg,angry
3119,../data/images/train/angry\3119.jpg,angry
31193,../data/images/train/angry\31193.jpg,angry
31195,../data/images/train/angry\31195.jpg,angry
31207,../data/images/train/angry\31207.jpg,angry
31210,../data/images/train/angry\31210.jpg,angry
31213,../data/images/train/angry\31213.jpg,angry
31221,../data/images/train/angry\31221.jpg,angry
31222,../data/images/train/angry\31222.jpg,angry
31229,../data/images/train/angry\31229.jpg,angry
31231,../data/images/train/angry\31231.jpg,angry
31234,../data/images/train/angry\31234.jpg,angry
31235,../data/images/train/angry\31235.jpg,angry
31247,../data/images/train/angry\31247.jpg,angry
31253,../data/images/train/angry\31253.jpg,angry
31261,../data/images/train/angry\31261.jpg,angry
31266,../data/images/train/angry\31266.jpg,angry
31271,../data/images/train/angry\31271.jpg,angry
31279,../data/images/train/angry\31279.jpg,angry
31280,../data/images/train/angry\31280.jpg,angry
31293,../data/images/train/angry\31293.jpg,angry
31296,../data/images/train/angry\31296.jpg,angry
31310,../data/images/train/angry\31310.jpg,angry
31331,../data/images/train/angry\31331.jpg,angry
31337,../data/images/train/angry\31337.jpg,angry
31338,../data/images/train/angry\31338.jpg,angry
31343,../data/images/train/angry\31343.jpg,angry
31378,../data/images/train/angry\31378.jpg,angry
31383,../data/images/train/angry\31383.jpg,angry
31388,../data/images/train/angry\31388.jpg,angry
3142,../data/images/train/angry\3142.jpg,angry
31429,../data/images/train/angry\31429.jpg,angry
31430,../data/images/train/angry\31430.jpg,angry
31442,../data/images/train/angry\31442.jpg,angry
31444,../data/images/train/angry\31444.jpg,angry
31445,../data/images/train/angry\31445.jpg,angry
31447,../data/images/train/angry\31447.jpg,angry
